Area Name,Time Period,Main road accessibility,Local roads density,Motorcycles density,Vehicles density,Active companies rate,Municipality employment rate,Unemployed rate,Transport and storage investments rate,Doctors accessibility,Preschool children enrollment rate,Tourists Arrivals,GVA Per Capita Normalized
MaloCrniće,2011,13.33391335,0.30669145,0.327137546,10.55390335,5.655124413,0.14110514,33,0,0.9,1.255912836,0,-0.348474672
MaloCrniće,2012,13.60014198,0.30669145,0.513011152,10.90334572,5.679297187,0.163689646,37,0,1.2,1.545454545,0,-0.384488737
MaloCrniće,2013,17.66419396,0.30669145,0.687732342,11.17843866,6.332549303,0.158660014,37,0,1,1.620450607,0,-0.313004634
MaloCrniće,2014,18.01104972,0.30669145,0.75464684,11.40520446,6.998158379,0.160860656,38,0,0.9,1.525119617,0,-0.399789522
MaloCrniće,2015,18.38345865,0.30669145,0.706319703,11.57992565,7.706766917,0.326705829,45,0,1.1,1.531055901,0,-0.517038005
MaloCrniće,2016,18.80407614,0.30669145,0.724907063,11.88475836,7.402422611,0.291460396,42,0,1.2,1.570413437,0,-0.512745728
MaloCrniće,2017,15.29684729,0.30669145,0.73605948,12.22304833,7.980295567,0.298128766,41,0,1.2,1.682828283,141,-0.546173699
MaloCrniće,2018,15.67838029,0.30669145,0.676579926,12.15241636,9.088155105,0.303867403,33,0,1.2,1.65795053,465,-0.469689954
MaloCrniće,2019,16.03625284,0.30669145,0.691449814,12.47211896,7.643048957,0.306937282,34,0,1.3,1.900074019,273,-0.402545862
MaloCrniće,2020,16.44909418,0.30669145,0.550185874,12.59107807,7.945756966,0.312191804,36,0,1.2,2.108527132,0,-0.347201815
MaloCrniće,2021,16.44909418,0.30669145,0.565055762,13.00371747,8.39877836,0.316026307,30,0,1.2,2.050041017,1100,-0.338451262
PetrovacnaMlavi,2011,7.859308672,0.191435115,0.622900763,13.22137405,6.670709521,0.248577901,38,0.359899141,2.1,1.681281281,0,-0.342941695
PetrovacnaMlavi,2012,7.981071533,0.191435115,0.932824427,13.89770992,6.871292905,0.234143601,41,0.265554019,2.2,1.82117841,0,-0.353629443
PetrovacnaMlavi,2013,15.54526302,0.354784733,1.051908397,14.57251908,7.439594443,0.233036968,42,0.265554019,2.4,1.985744681,4294,-0.374476911
PetrovacnaMlavi,2014,15.79536408,0.354784733,1.122137405,14.85954198,7.458942369,0.237848141,43,0.001003445,2.3,2.27089274,11287,-0.3324561
PetrovacnaMlavi,2015,16.06756435,0.354784733,1.186259542,15.19083969,7.752728757,0.389714224,45,0.110714407,2.4,2.16931097,12422,-0.446119138
PetrovacnaMlavi,2016,16.2992308,0.354784733,1.155725191,15.67633588,7.899003139,0.393432704,43,0,2.6,2.17561887,9933,-0.456151805
PetrovacnaMlavi,2017,12.20659394,0.359847328,1.180152672,16.27328244,7.971470527,0.399507058,43,0.004160548,2.6,2.275303644,10465,-0.499178016
PetrovacnaMlavi,2018,12.39950989,0.359847328,1.039694656,16.08549618,9.340483716,0.402145384,40,0,2.6,2.386474609,10976,-0.454312137
PetrovacnaMlavi,2019,12.58681232,0.359847328,1.083969466,16.4,8.436080467,0.401702473,37,0,2.7,2.585194479,12535,-0.442795108
PetrovacnaMlavi,2020,12.7925033,0.359847328,0.983206107,16.49618321,8.793785725,0.40737912,41,0,2.8,2.444786852,9482,-0.430817504
PetrovacnaMlavi,2021,12.7925033,0.359847328,1.013740458,16.84274809,9.132761912,0.402360515,39,0.188681364,2.8,2.604369571,11056,-0.428069195
Zaječar,2011,8.279616637,0.181275023,0.319925164,11.37605239,6.02571419,0.329600773,125,0.00629427,3.7,2.053844859,13758,-0.28073952
Zaječar,2012,11.25713606,0.334050514,0.50888681,11.62114125,5.929726791,0.343997728,129,0,3.8,2.037598268,15540,-0.294843978
Zaječar,2013,8.939088737,0.21295884,0.554724041,11.90177736,6.238935772,0.34450165,128,0,3.7,2.210593714,15135,-0.225630994
Zaječar,2014,9.052038916,0.21295884,0.576239476,12.06735267,6.33517239,0.33622296,126,0,3.6,2.497026641,13577,-0.156720594
Zaječar,2015,9.170628064,0.21295884,0.605238541,12.05799813,6.753182636,0.351442467,125,0,3.6,2.618707648,17211,-0.164069314
Zaječar,2016,9.120027864,0.21295884,0.608044902,12.17960711,7.073070534,0.345505459,124,0,3.6,2.650819066,13438,-0.25171639
Zaječar,2017,8.750294357,0.21295884,0.650140318,12.28811974,7.245720496,0.347385488,118,0.185490445,3.8,2.6191674,15292,-0.277683427
Zaječar,2018,8.88749885,0.212977549,0.6202058,12.18802619,9.272376046,0.347981983,100,0.391334744,3.7,2.684440447,18797,-0.28856145
Zaječar,2019,8.791605151,0.212977549,0.608980355,12.46492049,7.325870414,0.356708148,89,0.005569157,3.7,2.707688271,20780,-0.365905271
Zaječar,2020,8.937249463,0.212977549,0.703461179,12.91206735,7.276250546,0.360176964,84,0.040655812,3.4,2.485849057,9347,-0.303894099
Zaječar,2021,8.937249463,0.212977549,0.691300281,13.16744621,7.16957002,0.372510023,79,0,3.7,2.594462994,11790,-0.30061317
Boljevac,2011,20.87307692,0.150966184,0.073671498,2.966183575,6.153846154,0.22935555,78,0,1.4,1.62942081,3752,-0.400118234
Boljevac,2012,21.39937107,0.150966184,0.071256039,3.088164251,5.817610063,0.235594275,82,0,1.4,1.534784918,4228,-0.4117801
Boljevac,2013,19.54683991,0.150966184,0.099033816,3.196859903,5.935194097,0.234971982,87,0,1.4,1.528405957,4153,-0.40706618
Boljevac,2014,19.92559889,0.150966184,0.092995169,3.212560386,6.377238165,0.243475992,95,0,1.5,1.685470085,2901,-0.363632187
Boljevac,2015,20.35961619,0.151328502,0.100241546,3.202898551,6.508135169,0.32016075,93,0,1.5,1.640965274,5160,-0.337680775
Boljevac,2016,20.5552249,0.150966184,0.107487923,3.297101449,6.802142675,0.324309468,96,1.739903069,1.5,1.537897311,5997,-0.372461482
Boljevac,2017,22.75899654,0.150966184,0.102657005,3.43236715,7.612456747,0.33033202,84,0.097491349,1.6,1.4086629,6036,-0.361053096
Boljevac,2018,23.16376123,0.150966184,0.080917874,3.392512077,9.332628984,0.334439475,79,0,1.7,1.720825274,6638,-0.301963587
Boljevac,2019,23.07400431,0.150966184,0.076086957,3.577294686,6.996770721,0.342502218,81,0.425726588,1.7,2.023271277,8905,-0.372557211
Boljevac,2020,23.49123288,0.150966184,0.082125604,3.729468599,6.940639269,0.341993958,82,1.640456621,1.5,1.819359237,13060,-0.370003521
Boljevac,2021,23.49123288,0.150966184,0.078502415,3.888888889,7.108118219,0.345024722,80,0,1.5,1.892882311,14899,-0.364950566
Knjaževac,2011,15.86716451,0.235440932,0.138935108,5.064891847,7.784071132,0.304946664,142,0,3.1,2.684210526,4519,-0.413242243
Knjaževac,2012,16.15392049,0.235440932,0.207986689,5.207154742,8.311320147,0.30960762,144,0,3.1,2.195556641,13234,-0.431591402
Knjaževac,2013,16.4152181,0.235440932,0.205490849,5.257903494,8.691374221,0.316904407,141,0,3,2.868644068,12742,-0.462206993
Knjaževac,2014,16.4084413,0.227870216,0.207986689,5.317803661,8.882062241,0.305558601,127,0,3,3.152947154,11853,-0.432918159
Knjaževac,2015,16.70689831,0.227870216,0.232113145,5.389351082,9.349607316,0.351546218,127,0,3,3.067866324,17262,-0.340772044
Knjaževac,2016,16.73761074,0.227870216,0.229617304,5.480865225,10.10520487,0.352283911,124,0,2.9,3.055685056,15439,-0.348071498
Knjaževac,2017,17.26776283,0.227870216,0.237936772,5.609816972,10.63305401,0.37375781,113,0,3,3.093326382,16850,-0.387545778
Knjaževac,2018,17.56523763,0.227870216,0.188851913,5.550748752,12.42792164,0.392951111,103,0,3,3.24282678,22667,-0.382227652
Knjaževac,2019,17.67320571,0.227870216,0.22296173,5.760399334,11.35536468,0.399081992,99,0,3.1,3.316513761,24286,-0.395126842
Knjaževac,2020,17.98144788,0.227870216,0.228785358,5.976705491,10.99796334,0.408865408,96,0,3.1,3.442802408,27034,-0.370999505
Knjaževac,2021,17.98144788,0.227870216,0.233777038,6.123960067,11.25767569,0.43400079,91,0,3.2,3.587507034,23272,-0.366268241
Sokobanja,2011,10.01371999,0.158038095,0.154285714,6.074285714,4.864359214,0.311692171,93,0,4.9,1.882301656,53253,-0.216826976
Sokobanja,2012,10.17360451,0.158038095,0.201904762,6.238095238,4.942026231,0.32231405,101,0,4.9,1.737946429,49175,-0.315352211
Sokobanja,2013,11.4835094,0.18032381,0.2,6.394285714,5.153311002,0.338130241,101,0,4.9,1.736104835,50629,-0.237782242
Sokobanja,2014,11.07893875,0.162895238,0.205714286,6.464761905,4.978709466,0.329995739,107,0,4.6,1.707834101,42438,-0.184252434
Sokobanja,2015,11.26040349,0.162895238,0.23047619,6.474285714,4.993674679,0.36494913,105,0,4.5,1.881801126,41676,-0.357939023
Sokobanja,2016,11.73297187,0.162895238,0.224761905,6.628571429,5.15079634,0.378969813,112,0,4.6,1.985639062,45918,-0.345697157
Sokobanja,2017,11.61422548,0.162895238,0.253333333,6.780952381,5.46070367,0.397024908,101,0,4.5,2.095776031,53915,-0.391696965
Sokobanja,2018,11.83177241,0.162895238,0.238095238,6.714285714,7.182592775,0.40858562,94,0,4.4,2.44072036,101167,-0.251368006
Sokobanja,2019,11.29440825,0.162895238,0.262857143,7.022857143,6.157370946,0.412744388,95,0,4.7,2.628061224,124877,-0.340281204
Sokobanja,2020,11.46431686,0.162895238,0.287619048,7.268571429,6.468023256,0.418873968,81,0,3.9,2.678627145,124998,-0.297999164
Sokobanja,2021,11.46431686,0.162895238,0.306666667,7.579047619,6.649918723,0.442370333,90,0,4.4,2.629785003,159131,-0.29682938
Leskovac,2011,4.719124472,0.460780488,0.705365854,25.93463415,5.998476138,0.261026912,158,0,3.2,1.506582953,12942,-0.454115258
Leskovac,2012,5.074002084,0.504096585,0.92097561,26.89463415,5.992043238,0.273266489,160,0,3.3,1.579155673,14176,-0.431548742
Leskovac,2013,4.193509692,0.412097561,1.053658537,27.60487805,6.39998871,0.282757684,158,0,3.3,1.545393116,16603,-0.433645327
Leskovac,2014,4.376846256,0.412097561,1.166829268,28.12878049,6.81913629,0.292092215,146,0.007623481,3.2,1.603095925,15811,-0.439314759
Leskovac,2015,4.426438176,0.413729756,1.185365854,28.72682927,7.028451228,0.32290055,138,0.034962776,3.1,1.769542895,14000,-0.387003223
Leskovac,2016,4.526127183,0.413729756,1.282926829,29.6097561,7.463875134,0.321953661,137,0.014811919,3.1,1.779502061,15614,-0.392105008
Leskovac,2017,4.61053562,0.413729756,1.310243902,30.61756098,7.736251534,0.33539783,124,0.115284028,3,1.854176438,18357,-0.378768332
Leskovac,2018,4.654637845,0.413729756,1.267317073,31.04292683,8.8427698,0.352545759,125,0.00674086,3.1,1.982230869,20519,-0.395011953
Leskovac,2019,4.530297502,0.413729756,1.694634146,32.41170732,7.834084224,0.371581214,109,0.00108724,3,2.056934178,24280,-0.343599818
Leskovac,2020,4.582198488,0.413729756,1.792195122,33.90634146,8.014220722,0.404989071,95,0.004255672,3.1,2.074571081,8383,-0.34488623
Leskovac,2021,4.582198488,0.413729756,1.813658537,34.91414634,8.240415457,0.434899959,102,0.375683519,3.1,2.099963181,18482,-0.345789359
Bojnik,2011,15.6123459,0.339015152,0.049242424,5.852272727,2.519571673,0.169423034,230,0,1.7,1.775835015,5,-0.486831244
Bojnik,2012,21.70154686,0.585227273,0.049242424,6.185606061,2.45677889,0.195000753,223,0.068789809,1.7,1.705377316,0,-0.510654032
Bojnik,2013,17.14588517,0.339015152,0.056818182,6.231060606,2.488249931,0.17540384,228,2.509906921,1.7,1.592778793,0,-0.501707625
Bojnik,2014,16.51390704,0.339015152,0.083333333,6.276515152,2.613403024,0.17167648,221,0,1.7,1.901160093,0,-0.571459177
Bojnik,2015,16.74522052,0.339015152,0.090909091,6.28030303,2.839295855,0.186515438,224,0,1.7,1.939651108,0,-0.602941948
Bojnik,2016,23.72398581,0.339015152,0.106060606,6.549242424,2.973050734,0.199138344,227,0,1.7,1.862019915,0,-0.614782869
Bojnik,2017,16.36973812,0.339015152,0.09469697,7.060606061,3.103782735,0.210924911,216,0,1.6,1.787345385,0,-0.620569
Bojnik,2018,16.58529874,0.339015152,0.102272727,7.159090909,3.93081761,0.234939759,203,0,1.7,2.020124581,0,-0.582200112
Bojnik,2019,16.85192212,0.339015152,0.132575758,7.628787879,3.295057414,0.242544076,185,0,1.6,1.841185041,0,-0.552278744
Bojnik,2020,16.90665856,0.339015152,0.106060606,8.056818182,3.851221243,0.250292593,152,0,1.7,1.705014749,0,-0.573397751
Bojnik,2021,16.90665856,0.339015152,0.117424242,8.378787879,4.110574453,0.258970887,173,0,1.7,1.931240658,0,-0.575383772
Vlasotince,2011,9.206529359,0.755844156,0.405844156,18.30519481,4.37293454,0.246518901,202,0,1.5,2.087883802,680,-0.49952107
Vlasotince,2012,9.552612016,0.778246753,0.600649351,19.17532468,4.358991688,0.276280188,208,0,1.5,2.277788262,885,-0.526064341
Vlasotince,2013,10.00034181,0.778246753,0.724025974,19.63636364,4.580257041,0.266051324,206,0,1.5,2.033651041,866,-0.439267148
Vlasotince,2014,10.32575653,0.778246753,0.727272727,19.93506494,4.836258118,0.266622204,193,0,1.4,2.073170732,830,-0.477353943
Vlasotince,2015,10.44008243,0.778246753,0.746753247,20.36363636,5.064440641,0.28948874,185,0,1.5,1.934818145,923,-0.368059315
Vlasotince,2016,10.62484555,0.778246753,0.795454545,20.86688312,5.36590532,0.306363253,185,0,1.4,1.917400419,906,-0.317619611
Vlasotince,2017,9.831995433,0.778246753,0.951298701,21.62987013,5.637018802,0.325663339,168,0,1.3,2.275215517,846,-0.292474684
Vlasotince,2018,10.11115521,0.793441558,0.954545455,22.03571429,6.602207952,0.349155488,156,0,1.2,2.294363716,1409,-0.423093801
Vlasotince,2019,10.33723816,0.793441558,1.409090909,23.39935065,5.875483541,0.363646391,144,0,1.4,2.502031603,1461,-0.396970168
Vlasotince,2020,10.61809527,0.808051948,1.516233766,24.81168831,6.014538209,0.381800916,125,0,1,2.070765661,466,-0.436841285
Vlasotince,2021,10.61809527,0.808051948,1.662337662,25.87012987,6.361561202,0.401710854,135,0,1.6,2.379515209,327,-0.438073551
Lebane,2011,9.041344843,0.379821958,0.18694362,10.23738872,4.407087687,0.159972323,242,0.005588369,1.7,1.328574885,514,-0.597737809
Lebane,2012,9.344345734,0.379821958,0.240356083,10.77744807,4.44197668,0.17440472,241,6.931982232,1.8,1.372063968,481,-0.595856359
Lebane,2013,11.17660874,0.379821958,0.270029674,11.20474777,4.697040864,0.170142857,242,1.270032879,1.8,1.340486039,59,-0.616724107
Lebane,2014,10.04484519,0.379821958,0.278931751,11.33827893,5.057010639,0.171312132,241,0,1.8,1.544212219,8,-0.654819063
Lebane,2015,10.21046506,0.379821958,0.293768546,11.62611276,5.285873624,0.211646884,240,0,1.8,1.691050152,58,-0.644032887
Lebane,2016,14.45285988,0.379821958,0.296735905,11.96142433,5.360743619,0.210156957,243,0,1.7,1.726183685,69,-0.654544526
Lebane,2017,10.03198124,0.379821958,0.308605341,12.54302671,6.037020406,0.216151836,237,0,1.6,1.898830409,169,-0.670695941
Lebane,2018,13.07506336,0.548664688,0.293768546,12.54896142,7.298530157,0.231269592,209,0,1.7,1.874176153,247,-0.639805625
Lebane,2019,12.91105274,0.548664688,0.356083086,13.43916914,6.128965801,0.239747382,169,0,1.6,1.777130595,96,-0.612308134
Lebane,2020,13.10818866,0.548664688,0.317507418,13.91988131,6.013386321,0.247841668,176,0,1.6,1.694176269,70,-0.587464051
Lebane,2021,13.10818866,0.569436202,0.338278932,14.31750742,6.013837147,0.252279887,186,0,1.7,1.800572519,186,-0.588073639
Medveđa,2011,37.53351206,0.38740458,0.030534351,2.299618321,3.351206434,0.315395314,200,0,2.2,1.771618625,6372,-0.159551007
Medveđa,2012,38.05899144,0.38740458,0.028625954,2.417938931,3.262199266,0.350590763,208,0,2.7,1.988005997,4735,-0.231800489
Medveđa,2013,44.59571527,0.38740458,0.036259542,2.492366412,3.593642018,0.367791077,231,0,2.6,1.99923136,5598,-0.064098889
Medveđa,2014,39.09154831,0.38740458,0.049618321,2.59351145,4.078188722,0.377237569,221,0,2.7,2.123330715,5721,-0.166551822
Medveđa,2015,39.81380693,0.38740458,0.066793893,2.704198473,4.010312231,0.394055393,230,0,2.7,2.220352564,5802,-0.435407785
Medveđa,2016,39.87869044,0.38740458,0.051526718,2.75,4.384682841,0.403589508,228,0,2.9,2.368159204,6060,-0.453528743
Medveđa,2017,40.8774232,0.38740458,0.047709924,2.898854962,4.324485535,0.42412178,230,0,3,2.509385666,7681,-0.48062088
Medveđa,2018,41.5969651,0.38740458,0.047709924,2.917938931,6.069802731,0.435302559,211,0,3,2.561038961,7998,-0.433606274
Medveđa,2019,41.7312094,0.38740458,0.04389313,3.009541985,5.10361893,0.46328928,168,0,3.2,2.680248007,8742,-0.26553148
Medveđa,2020,42.76969409,0.38740458,0.028625954,3.173664122,5.389126644,0.475463195,159,0,2.7,3.054078827,7136,0.01414547
Medveđa,2021,42.76969409,0.38740458,0.026717557,3.183206107,5.216824258,0.472890026,159,0,3.1,3.138706654,5784,0.029228035
CrnaTrava,2011,106.096832,0.322115385,0.006410256,0.798076923,6.575014943,0.744403956,141,0,2.7,1.929078014,268,0.239692541
CrnaTrava,2012,110.3855721,0.322115385,0.003205128,0.849358974,8.084577114,0.795652174,137,0,3.7,2.446969697,262,0.260014477
CrnaTrava,2013,103.2891488,0.322115385,0.009615385,0.836538462,10.39636127,0.809739524,146,0,2.6,2.344827586,290,0.324463971
CrnaTrava,2014,115.0748299,0.322115385,0.009615385,0.83974359,10.20408163,0.843230404,157,0,3.4,3.522522523,27,0.557916864
CrnaTrava,2015,120.0567779,0.322115385,0.006410256,0.871794872,12.06529454,0.958076449,151,0,2.8,3.4,7,0.432799891
CrnaTrava,2016,123.6445108,0.322115385,0.009615385,0.897435897,12.69604182,0.998706339,164,0,3,3.91,0,0.571676947
CrnaTrava,2017,129.6940532,0.322115385,0.003205128,0.875,15.64945227,0.911804613,160,0,2.3,3.71875,0,0.348173105
CrnaTrava,2018,135.9712879,0.322115385,0.006410256,0.855769231,17.22723544,1.082503556,134,0,2.5,3.326086957,0,0.394145714
CrnaTrava,2019,143.3814879,0.322115385,0.009615385,0.875,18.16608997,1.384259259,133,0,2.5,4.483516484,0,0.700233615
CrnaTrava,2020,151.1354545,0.323717949,0.009615385,0.858974359,18.18181818,1.688026981,123,0,2.5,4.654761905,0,0.45438426
CrnaTrava,2021,151.1354545,0.323717949,0.009615385,0.852564103,16.25239006,1.574733096,137,0,2.5,2.975,0,0.510586093
Medijana,2011,0.330966198,0.516294017,1.762026485,2.644295302,16.93280338,0.783278713,126,0,14.6,3.856399584,33530,
Medijana,2012,0.330966198,0.516294017,1.762026485,2.644295302,17.32520316,0.78198183,128,2.002914738,14.6,3.862202094,25713,
Medijana,2013,0.330966198,0.516294017,1.802452592,2.862416107,18.21112759,0.800940199,126,1.861237983,14.6,4.004090436,29752,
Medijana,2014,0.330966198,0.516294017,1.821905545,3.296979866,18.2689498,0.770756569,118,0.857600374,14.6,3.987155691,33163,
Medijana,2015,0.330966198,0.516294017,1.74612067,2.973154362,18.37052292,0.703043827,110,0.327837778,14.6,3.894814487,40724,
Medijana,2016,0.330966198,0.516294017,1.622730958,3.206375839,19.48675885,0.624496858,106,0.438305601,14.6,3.933114035,43283,
Medijana,2017,0.330966198,0.516294017,1.851802847,3.303691275,20.12209439,0.66029743,95,0.179314393,14.6,3.808608985,58077,
Medijana,2018,0.330966198,0.516294017,1.867286383,3.134228188,23.58490566,0.689268505,85,0.20522985,14.6,3.879332386,59328,
Medijana,2019,0.330966198,0.516294017,1.930543669,3.47147651,21.64231857,0.705682798,84,0.270982564,14.6,4.200308059,65747,
Medijana,2020,0.330966198,0.516294017,2.116205351,4.162751678,21.92380502,0.744262052,88,0.238499763,14.6,3.744061675,25331,
Medijana,2021,0.330966198,0.516294017,2.063786541,4.052013423,22.26517755,0.756365208,78,0.004021096,15.3,3.721322817,36508,
NiškaBanja,2011,4.32925777,0.440616438,2.644295302,105.0167785,5.582028591,0.222753638,174,0,3.9,2.005496829,21845,-0.682827914
NiškaBanja,2012,4.303774186,0.547945205,2.644295302,105.0167785,5.682207161,0.230722029,182,0,3.9,1.901122625,18338,-0.641555988
NiškaBanja,2013,4.303774186,0.547945205,2.862416107,107.4261745,6.047278725,0.239336493,186,0,3.9,1.951684397,4440,-0.638513892
NiškaBanja,2014,4.214196934,0.371849315,3.296979866,108.5855705,5.869355061,0.231624909,181,0,3.9,1.742596811,4916,-0.680973408
NiškaBanja,2015,4.232609751,0.371849315,2.973154362,104.0687919,6.172411402,0.220568194,175,0,3.9,2.775510204,4747,-0.64040397
NiškaBanja,2016,4.255333984,0.371849315,3.206375839,96.7147651,6.275275415,0.260837386,170,0,3.9,2.989710009,5059,-0.635000968
NiškaBanja,2017,6.561562193,0.371849315,3.303691275,110.3674497,6.380591782,0.257234043,154,0.047889497,3.9,3.304883831,5282,-0.617886537
NiškaBanja,2018,6.58557354,0.371849315,3.134228188,111.2902685,8.30401126,0.247270392,144,0,3.9,3.551509344,4454,-0.608354775
NiškaBanja,2019,6.603918228,0.371849315,3.47147651,115.0604027,7.453151618,0.263140712,132,0,3.9,3.491803279,3728,-0.570280083
NiškaBanja,2020,6.693718973,0.371849315,4.162751678,126.1258389,7.122814591,0.274891534,135,0,3.9,3.574146341,1377,-0.562092094
NiškaBanja,2021,5.970658685,0.371849315,4.052013423,123.0016779,7.73101889,0.301698754,129,0,4,3.807730426,4271,-0.564130203
Palilula(Niš),2011,0.845657305,0.537863248,2.644295302,105.0167785,5.662038605,0.177144741,143,0,4.9,1.602952632,17173,
Palilula(Niš),2012,0.845657305,0.538461538,2.644295302,105.0167785,6.030545731,0.204049844,145,0.316989877,4.9,1.814535405,23750,
Palilula(Niš),2013,0.845657305,0.538461538,2.862416107,107.4261745,6.631876495,0.215417896,148,0,5.2,1.793069457,24994,
Palilula(Niš),2014,0.843051407,0.528290598,3.296979866,108.5855705,7.35163741,0.209646647,141,0,5,1.822037166,27174,
Palilula(Niš),2015,0.845091605,0.528290598,2.973154362,104.0687919,7.902652447,0.203971119,131,0.090689089,5,1.854882706,26939,
Palilula(Niš),2016,0.846144369,0.528290598,3.206375839,96.7147651,8.241043683,0.33345459,126,0,4.9,1.80430513,32442,
Palilula(Niš),2017,0.937018453,0.528290598,3.303691275,110.3674497,8.458775465,0.323372444,113,0,4.7,1.953482862,37334,
Palilula(Niš),2018,0.938291943,0.528290598,3.134228188,111.2902685,9.801902722,0.338623904,96,0,4.7,1.875564714,47816,
Palilula(Niš),2019,0.939491409,0.528290598,3.47147651,115.0604027,9.127147766,0.380203917,92,0,4.8,1.945179283,45571,
Palilula(Niš),2020,0.94299117,0.528290598,4.162751678,126.1258389,9.161147903,0.411779422,98,0.877938742,5.2,1.954085728,7966,
Palilula(Niš),2021,0.965465972,0.528290598,4.052013423,123.0016779,9.776109025,0.438827438,93,0,5.5,1.933262884,11624,
Pantelej,2011,1.287480121,0.371560284,2.644295302,105.0167785,6.311688798,0.114002612,122,0,4.9,2.553957579,2574,
Pantelej,2012,1.287480121,0.517730496,2.644295302,105.0167785,6.588799042,0.107034133,125,0,4.9,2.636844891,2544,
Pantelej,2013,1.287480121,0.531914894,2.862416107,107.4261745,7.154361913,0.131580374,127,0,5.2,2.842556424,2563,
Pantelej,2014,0.989379437,0.374609929,3.296979866,108.5855705,8.129319872,0.137347952,123,0,5,2.828622104,2425,
Pantelej,2015,0.990047047,0.374609929,2.973154362,104.0687919,8.622143915,0.190337394,112,0,5,2.920081045,2833,
Pantelej,2016,0.990102722,0.374609929,3.206375839,96.7147651,9.391167429,0.220893208,107,0,4.9,2.809901439,3451,
Pantelej,2017,1.438556701,0.374609929,3.303691275,110.3674497,9.859418932,0.229807612,99,0,4.7,2.776969421,4407,
Pantelej,2018,1.437829027,0.374609929,3.134228188,111.2902685,11.18459261,0.253285878,87,0,4.7,2.906645389,5338,
Pantelej,2019,1.425545066,0.374609929,3.47147651,115.0604027,10.30194051,0.263355546,84,0,4.8,2.346035015,6043,
Pantelej,2020,1.429266277,0.374609929,4.162751678,126.1258389,10.46029033,0.2533907,92,0,5.2,2.964092531,2534,
Pantelej,2021,1.508193432,0.374609929,4.052013423,123.0016779,10.85766079,0.2561623,84,0,5.5,3.175780796,3846,
Crvenikrst,2011,4.531519634,0.451868132,2.644295302,105.0167785,6.645442463,0.362017398,157,0.099125274,1.5,1.381285381,13830,
Crvenikrst,2012,4.531519634,0.516483516,2.644295302,105.0167785,6.988228717,0.330015138,159,0.036183495,1.5,1.404793832,7437,
Crvenikrst,2013,4.590805971,0.516483516,2.862416107,107.4261745,7.659122171,0.360304352,161,0.076247343,1.5,1.863768116,1301,
Crvenikrst,2014,4.644352782,0.423571429,3.296979866,108.5855705,8.753424226,0.378556313,158,0.924367896,1.5,1.92030492,1010,
Crvenikrst,2015,4.681053634,0.423571429,2.973154362,104.0687919,9.457315138,0.465586273,147,18.51983497,1.5,1.998950131,726,
Crvenikrst,2016,5.459400684,0.423571429,3.206375839,96.7147651,10.16981675,0.633204819,138,7.067862739,1.5,2.128005658,813,
Crvenikrst,2017,3.288154128,0.423571429,3.303691275,110.3674497,10.51751311,0.667784582,123,26.60583449,1.5,2.302933333,1784,
Crvenikrst,2018,3.304308478,0.423571429,3.134228188,111.2902685,12.24991112,0.657569213,106,6.126830214,1.5,2.279346475,5903,
Crvenikrst,2019,3.319759701,0.423571429,3.47147651,115.0604027,11.46289982,0.673574616,104,13.62558857,1.5,2.17631392,13853,
Crvenikrst,2020,3.34364677,0.423571429,4.162751678,126.1258389,11.93785773,0.673045133,112,13.53197056,1.5,2.195605573,9247,
Crvenikrst,2021,3.050548621,0.423571429,4.052013423,123.0016779,12.68666579,0.758331226,105,10.26701467,1.5,2.172222222,13133,
Aleksinac,2011,5.428395276,0.237057992,0.294200849,12.50212164,3.583607884,0.172340023,145,0,2,1.50268725,2303,-0.500227886
Aleksinac,2012,5.509128185,0.237623762,0.506364922,13.0311174,3.338865567,0.195760342,157,0,2.1,1.596861092,1642,-0.484494202
Aleksinac,2013,5.00821083,0.237623762,0.512022631,13.26732673,3.541538888,0.219169463,162,0,2.1,1.709360785,1688,-0.482065966
Aleksinac,2014,5.441836244,0.237623762,0.504950495,13.42008487,3.765422208,0.226788711,149,0,2,1.666992307,1456,-0.517471317
Aleksinac,2015,5.504159059,0.237057992,0.517680339,13.69024045,3.915601542,0.273242066,147,0,2.1,1.777514054,6926,-0.564892403
Aleksinac,2016,5.83591872,0.237057992,0.520509194,14.24045262,4.191407614,0.284098111,149,0,2.1,1.790041915,13104,-0.578802225
Aleksinac,2017,5.900638426,0.237057992,0.506364922,14.94483734,4.450267224,0.300390285,145,0,2.1,1.810883829,10039,-0.565194009
Aleksinac,2018,5.965770994,0.237057992,0.465346535,14.89533239,5.445523737,0.311938678,138,0,2.1,1.828694069,7364,-0.444360998
Aleksinac,2019,5.88427892,0.237057992,0.437057992,15.55304102,4.926108374,0.310527374,131,0,2.1,1.990527562,6410,-0.412584738
Aleksinac,2020,5.963043338,0.237623762,0.445544554,16.07496464,5.027824929,0.315408762,122,0,2.1,1.916900468,2549,-0.513728147
Aleksinac,2021,5.963043338,0.237623762,0.490806223,16.52192362,5.084671788,0.325017349,116,0,2.1,2.078754081,7151,-0.514666468
GadžinHan,2011,16.22578728,0.248615385,0.064615385,4.350769231,10.45751634,0.38895611,157,0,2.3,1.175531915,0,-0.332012407
GadžinHan,2012,16.67154353,0.249230769,0.083076923,4.541538462,9.753718605,0.354802513,182,0,2.2,0.938311688,0,-0.339274943
