Area Name,Time Period,Motorcycle Density,Doctors Accessibility,Vehicles Density,Primary School Attendance,Secondary School Attendance,Assistance and Care Allowance Share,Poverty Share,Local Roads Density,Main Roads Accessibility,Net Migrations per 1000 inhabitants
Barajevo,2012,2,1,3,3,3,1,1,1,1,3
Barajevo,2013,2,1,3,3,3,1,1,1,1,3
Barajevo,2014,2,1,3,3,3,1,1,1,1,3
Barajevo,2015,2,1,3,3,3,1,1,2,1,3
Barajevo,2016,2,1,3,3,3,1,1,2,1,3
Barajevo,2017,2,1,3,3,3,1,1,2,1,3
Barajevo,2018,2,1,3,3,3,1,1,3,1,3
Barajevo,2019,2,1,3,3,3,1,1,U,1,3
Barajevo,2020,2,1,3,3,3,1,1,U,1,3
Barajevo,2021,2,1,3,3,3,1,1,U,1,3
Voždovac,2012,3,1,3,3,3,1,1,3,U,3
Voždovac,2013,3,1,3,3,3,1,1,3,U,3
Voždovac,2014,3,1,3,3,3,1,1,3,U,3
Voždovac,2015,3,1,3,3,3,1,1,3,U,3
Voždovac,2016,3,1,3,3,3,1,1,3,U,3
Voždovac,2017,3,1,3,3,3,1,1,3,U,3
Voždovac,2018,3,1,3,3,3,1,1,3,U,3
Voždovac,2019,3,1,3,3,3,1,1,U,U,3
Voždovac,2020,3,1,3,3,3,1,1,U,U,3
Voždovac,2021,3,1,3,3,3,1,1,U,U,3
Vračar,2012,3,3,3,2,1,1,1,3,U,3
Vračar,2013,3,3,3,2,1,1,1,3,U,3
Vračar,2014,3,3,3,2,1,1,1,3,U,3
Vračar,2015,3,3,3,2,1,1,1,3,U,3
Vračar,2016,3,3,3,2,1,1,1,3,U,3
Vračar,2017,3,3,3,3,1,1,1,3,U,3
Vračar,2018,3,3,3,3,1,1,1,3,U,3
Vračar,2019,3,3,3,3,1,1,2,U,U,3
Vračar,2020,3,3,3,3,1,1,2,U,U,3
Vračar,2021,3,3,3,3,1,1,1,U,U,3
Grocka,2012,3,1,3,3,3,1,1,2,U,3
Grocka,2013,3,1,3,3,3,1,1,3,U,3
Grocka,2014,3,1,3,3,3,1,1,3,U,3
Grocka,2015,3,1,3,3,3,1,1,3,U,3
Grocka,2016,3,1,3,3,3,1,1,3,U,3
Grocka,2017,3,1,3,3,3,1,1,3,U,3
Grocka,2018,3,1,3,3,3,1,1,3,U,3
Grocka,2019,3,1,3,3,3,1,1,U,U,3
Grocka,2020,3,1,3,3,3,1,1,U,U,3
Grocka,2021,3,1,3,3,3,1,1,U,U,3
Zvezdara,2012,3,3,3,3,3,1,1,3,U,3
Zvezdara,2013,3,3,3,3,3,1,1,3,U,3
Zvezdara,2014,3,3,3,3,3,1,1,3,U,3
Zvezdara,2015,3,3,3,3,3,1,1,3,U,3
Zvezdara,2016,3,3,3,3,3,1,1,3,U,3
Zvezdara,2017,3,3,3,3,3,1,1,3,U,3
Zvezdara,2018,3,3,3,3,3,1,1,3,U,3
Zvezdara,2019,3,3,3,3,3,1,1,U,U,3
Zvezdara,2020,3,3,3,3,3,1,1,U,U,3
Zvezdara,2021,3,3,3,3,3,1,1,U,U,3
Zemun,2012,3,3,3,3,3,1,1,2,1,3
Zemun,2013,3,3,3,3,3,1,1,3,U,3
Zemun,2014,3,3,3,3,3,1,1,3,U,3
Zemun,2015,3,3,3,3,3,1,1,3,U,3
Zemun,2016,3,3,3,3,3,1,1,3,U,3
Zemun,2017,3,3,3,3,3,1,1,3,U,3
Zemun,2018,3,3,3,3,3,1,1,3,U,3
Zemun,2019,3,3,3,3,3,1,1,U,U,3
Zemun,2020,3,3,3,3,3,1,1,U,U,3
Zemun,2021,3,3,3,3,3,1,1,U,U,3
Lazarevac,2012,3,2,3,2,3,1,1,1,2,3
Lazarevac,2013,3,2,3,2,3,1,1,1,1,3
Lazarevac,2014,3,2,3,2,3,1,1,1,1,2
Lazarevac,2015,3,2,3,2,3,1,1,3,1,1
Lazarevac,2016,3,2,3,2,3,1,1,3,1,2
Lazarevac,2017,3,2,3,2,3,1,1,3,2,1
Lazarevac,2018,3,2,3,2,3,1,1,3,2,2
Lazarevac,2019,3,2,3,2,3,1,1,U,2,2
Lazarevac,2020,3,2,3,2,3,1,1,U,2,2
Lazarevac,2021,3,2,3,2,3,1,1,U,2,1
Mladenovac,2012,3,2,3,3,3,1,1,2,1,3
Mladenovac,2013,3,2,3,3,3,1,2,3,1,3
Mladenovac,2014,3,2,3,3,3,1,1,3,1,3
Mladenovac,2015,3,2,3,3,3,1,1,3,1,3
Mladenovac,2016,3,2,3,3,3,1,2,3,1,3
Mladenovac,2017,3,2,3,3,3,1,2,3,1,3
Mladenovac,2018,3,2,3,3,3,2,2,3,1,3
Mladenovac,2019,2,2,3,3,3,1,2,U,1,2
Mladenovac,2020,3,2,3,3,3,2,2,U,1,3
Mladenovac,2021,3,2,3,3,3,1,2,U,1,2
NoviBeograd,2012,3,2,3,3,3,1,1,3,U,2
NoviBeograd,2013,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2014,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2015,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2016,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2017,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2018,3,2,3,3,3,1,1,3,U,3
NoviBeograd,2019,3,2,3,3,3,1,1,U,U,3
NoviBeograd,2020,3,2,3,3,3,1,1,U,U,2
NoviBeograd,2021,3,2,3,3,3,1,1,U,U,2
Obrenovac,2012,3,1,3,3,3,1,2,1,1,3
Obrenovac,2013,3,1,3,3,3,1,1,1,U,3
Obrenovac,2014,3,1,3,3,3,1,1,2,1,3
Obrenovac,2015,3,1,3,3,3,1,1,3,1,3
Obrenovac,2016,3,1,3,3,3,1,2,3,1,3
Obrenovac,2017,3,1,3,3,3,1,2,3,1,3
Obrenovac,2018,3,1,3,3,3,1,2,3,1,3
Obrenovac,2019,3,1,3,3,3,1,1,U,1,3
Obrenovac,2020,3,2,3,3,3,1,1,U,1,3
Obrenovac,2021,3,1,3,3,3,1,1,U,1,3
Palilula(Belgrade),2012,3,1,3,3,3,1,1,2,1,3
Palilula(Belgrade),2013,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2014,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2015,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2016,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2017,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2018,3,1,3,3,3,1,1,3,1,3
Palilula(Belgrade),2019,3,1,3,3,3,1,1,U,1,3
Palilula(Belgrade),2020,3,1,3,3,3,1,1,U,1,3
Palilula(Belgrade),2021,3,1,3,3,3,1,1,U,1,3
Rakovica,2012,3,1,3,3,3,1,1,1,U,3
Rakovica,2013,3,1,3,3,3,1,1,3,U,3
Rakovica,2014,3,1,3,3,3,1,1,3,U,3
Rakovica,2015,3,1,3,3,3,1,1,3,U,3
Rakovica,2016,3,1,3,3,3,1,1,3,U,3
Rakovica,2017,3,1,3,3,3,1,1,3,1,2
Rakovica,2018,3,1,3,3,3,1,1,3,1,3
Rakovica,2019,3,1,3,3,3,1,1,U,1,3
Rakovica,2020,3,1,3,3,3,1,1,U,1,3
Rakovica,2021,3,1,3,3,3,1,1,U,1,2
Savskivenac,2012,3,3,3,2,1,1,1,3,U,1
Savskivenac,2013,3,3,3,2,1,1,1,3,U,1
Savskivenac,2014,3,3,3,2,1,1,1,3,U,1
Savskivenac,2015,3,3,3,1,1,1,1,3,U,1
Savskivenac,2016,3,3,3,1,1,1,1,3,U,1
Savskivenac,2017,3,3,3,1,1,1,1,3,U,1
Savskivenac,2018,3,3,3,2,1,1,1,3,U,1
Savskivenac,2019,3,3,3,1,1,1,1,U,U,1
Savskivenac,2020,3,3,3,1,1,1,1,U,U,1
Savskivenac,2021,3,3,3,1,1,1,1,U,U,2
Sopot,2012,1,1,2,2,1,1,2,2,U,3
Sopot,2013,2,1,2,2,1,1,2,2,U,3
Sopot,2014,2,1,2,2,1,1,2,3,U,3
Sopot,2015,2,1,2,2,1,1,2,3,U,3
Sopot,2016,2,1,2,2,1,1,2,3,U,3
Sopot,2017,2,1,2,2,1,1,2,3,1,2
Sopot,2018,2,1,2,2,1,1,2,3,1,3
Sopot,2019,2,1,2,2,1,1,2,U,1,3
Sopot,2020,2,1,3,2,1,1,3,U,1,3
Sopot,2021,2,1,3,2,1,1,3,U,1,3
Starigrad,2012,3,3,3,2,1,1,1,3,U,2
Starigrad,2013,3,3,3,2,1,1,1,3,U,1
Starigrad,2014,3,3,3,2,1,1,1,3,U,1
Starigrad,2015,3,3,3,2,1,1,1,3,U,1
Starigrad,2016,3,3,3,2,1,1,1,3,U,1
Starigrad,2017,3,3,3,2,1,1,1,3,U,1
Starigrad,2018,3,3,3,2,1,1,1,3,U,1
Starigrad,2019,3,3,3,2,1,1,1,U,U,1
Starigrad,2020,3,3,3,2,1,1,1,U,U,1
Starigrad,2021,3,3,3,2,1,1,1,U,U,2
Surčin,2012,3,U,3,3,3,1,1,2,U,3
Surčin,2013,3,U,3,3,3,1,1,2,U,3
Surčin,2014,3,U,3,3,3,1,1,2,U,3
Surčin,2015,3,U,3,3,3,1,1,3,U,3
Surčin,2016,3,U,3,3,3,1,1,3,U,3
Surčin,2017,3,U,3,3,3,1,1,3,U,3
Surčin,2018,3,U,3,3,3,1,1,3,U,3
Surčin,2019,3,U,3,3,3,1,2,U,U,3
Surčin,2020,3,U,3,3,3,1,2,U,U,3
Surčin,2021,3,U,3,3,3,1,2,U,U,3
Čukarica,2012,3,1,3,3,3,1,1,3,1,3
Čukarica,2013,3,1,3,3,3,1,1,3,1,2
Čukarica,2014,3,1,3,3,3,1,1,3,1,2
Čukarica,2015,3,1,3,3,3,1,1,3,1,2
Čukarica,2016,3,1,3,3,3,1,1,3,1,1
Čukarica,2017,3,1,3,3,3,1,1,3,1,2
Čukarica,2018,3,1,3,3,3,1,1,3,1,2
Čukarica,2019,3,1,3,3,3,1,1,U,1,3
Čukarica,2020,3,1,3,3,3,1,2,U,1,3
Čukarica,2021,3,1,3,3,3,1,2,U,1,2
Sombor,2012,2,3,2,1,2,1,2,1,2,2
Sombor,2013,2,3,2,1,2,1,2,2,2,2
Sombor,2014,2,3,2,1,2,1,2,2,2,2
Sombor,2015,2,3,2,1,2,1,2,2,2,2
Sombor,2016,2,3,2,1,2,1,2,2,2,2
Sombor,2017,2,3,2,1,2,1,2,2,U,2
Sombor,2018,2,3,2,1,2,1,2,2,U,2
Sombor,2019,3,3,2,1,2,1,3,U,2,2
Sombor,2020,3,3,2,1,2,1,2,U,2,2
Sombor,2021,3,3,2,1,2,1,2,U,2,2
Apatin,2012,2,2,2,2,2,1,3,1,U,1
Apatin,2013,2,1,2,2,2,1,3,2,1,2
Apatin,2014,2,1,2,2,1,1,3,2,U,2
Apatin,2015,2,1,2,2,1,1,3,2,U,2
Apatin,2016,2,1,2,2,1,1,3,2,U,2
Apatin,2017,3,1,2,2,1,1,3,2,2,2
Apatin,2018,3,1,2,2,1,1,3,2,2,2
Apatin,2019,3,1,2,2,2,1,3,U,U,2
Apatin,2020,3,1,2,2,2,1,3,U,U,2
Apatin,2021,3,1,2,2,2,1,3,U,U,2
Kula,2012,2,1,2,2,2,2,2,1,2,2
Kula,2013,2,2,2,2,2,2,2,2,2,2
Kula,2014,2,1,2,2,2,2,3,2,2,1
Kula,2015,2,1,2,2,2,2,2,2,2,2
Kula,2016,2,1,2,2,2,2,2,2,2,2
Kula,2017,2,1,2,2,2,2,2,2,2,1
Kula,2018,2,1,2,2,2,1,3,2,2,2
Kula,2019,3,1,2,2,2,1,2,U,1,2
Kula,2020,3,1,2,2,2,1,2,U,1,2
Kula,2021,3,1,3,2,2,1,2,U,2,2
Odžaci,2012,2,2,2,1,2,2,2,1,2,1
Odžaci,2013,2,2,2,1,2,2,1,2,3,1
Odžaci,2014,2,2,2,1,1,3,2,2,3,1
Odžaci,2015,2,1,2,1,2,3,2,2,3,1
Odžaci,2016,2,1,2,1,1,3,3,2,3,2
Odžaci,2017,2,2,2,1,1,3,3,2,3,2
Odžaci,2018,2,2,2,1,1,3,2,2,3,2
Odžaci,2019,3,1,2,1,1,3,2,U,2,1
Odžaci,2020,3,1,2,1,1,2,3,U,2,2
Odžaci,2021,3,1,2,1,1,2,3,U,2,2
Pančevo,2012,3,3,3,2,3,2,1,2,1,2
Pančevo,2013,3,3,3,2,2,2,1,2,1,3
Pančevo,2014,3,3,3,2,2,2,1,2,1,2
Pančevo,2015,3,3,3,2,2,1,1,3,1,2
Pančevo,2016,3,3,3,2,2,1,1,2,1,3
Pančevo,2017,3,3,3,2,2,1,1,3,1,2
Pančevo,2018,3,3,3,2,2,2,1,3,1,3
Pančevo,2019,3,2,3,2,2,2,1,U,1,3
Pančevo,2020,3,3,3,2,2,2,1,U,1,3
Pančevo,2021,3,3,3,2,2,1,1,U,1,3
Alibunar,2012,2,2,1,1,2,3,2,1,2,2
Alibunar,2013,2,1,1,1,2,3,3,2,2,2
Alibunar,2014,2,1,1,1,2,3,3,2,2,2
Alibunar,2015,2,2,1,1,2,3,3,2,2,2
Alibunar,2016,2,1,1,1,2,3,3,2,2,2
Alibunar,2017,2,1,1,1,2,3,3,2,2,2
Alibunar,2018,2,1,1,1,2,3,3,2,2,2
Alibunar,2019,1,1,1,1,2,3,3,U,2,2
Alibunar,2020,2,1,1,1,2,3,3,U,2,2
Alibunar,2021,2,2,1,1,2,3,3,U,2,3
BelaCrkva,2012,2,2,1,1,1,2,3,1,2,1
BelaCrkva,2013,2,2,1,1,1,2,3,2,U,2
BelaCrkva,2014,2,2,1,1,1,2,3,2,U,2
BelaCrkva,2015,2,2,2,1,1,2,3,2,U,2
BelaCrkva,2016,2,2,2,1,1,2,3,2,U,2
BelaCrkva,2017,2,2,2,1,1,3,3,2,2,2
BelaCrkva,2018,2,2,2,1,1,3,3,2,2,2
BelaCrkva,2019,2,2,2,1,1,3,3,U,2,2
BelaCrkva,2020,3,2,2,1,1,2,3,U,2,2
BelaCrkva,2021,3,2,2,1,1,2,3,U,3,2
Vršac,2012,2,3,2,2,2,1,3,1,2,2
Vršac,2013,3,3,2,2,2,1,3,2,3,2
Vršac,2014,2,3,2,2,2,1,3,2,3,2
Vršac,2015,2,3,2,2,2,1,3,2,3,2
Vršac,2016,2,3,2,2,2,1,3,2,3,2
Vršac,2017,2,3,2,2,2,1,2,2,2,2
Vršac,2018,2,3,2,2,2,2,3,2,2,2
Vršac,2019,3,3,2,2,2,2,3,U,2,2
Vršac,2020,3,3,2,2,2,1,3,U,2,2
Vršac,2021,3,3,2,1,2,1,3,U,2,2
Kovačica,2012,1,1,1,1,3,2,2,2,2,2
Kovačica,2013,1,1,1,1,3,3,3,2,U,2
Kovačica,2014,1,1,1,1,3,2,3,2,U,2
Kovačica,2015,1,1,1,1,3,2,3,2,U,2
Kovačica,2016,1,1,1,1,3,2,3,2,U,3
Kovačica,2017,1,1,1,1,3,2,3,2,U,2
Kovačica,2018,1,1,1,1,3,2,3,2,U,2
Kovačica,2019,1,1,1,1,3,2,3,U,U,3
Kovačica,2020,1,1,1,1,3,2,3,U,U,2
Kovačica,2021,1,2,1,1,3,1,3,U,U,3
Kovin,2012,2,3,1,1,3,3,3,1,2,1
Kovin,2013,2,3,1,1,3,3,3,2,2,2
Kovin,2014,2,3,1,1,3,3,3,2,2,2
Kovin,2015,2,3,1,1,3,3,3,2,2,2
Kovin,2016,2,3,1,1,3,3,3,2,2,2
Kovin,2017,2,3,1,1,3,3,3,2,2,2
Kovin,2018,2,3,1,1,2,3,3,2,2,2
Kovin,2019,2,3,2,1,2,3,3,U,2,2
Kovin,2020,2,3,2,1,2,3,3,U,2,2
Kovin,2021,2,3,2,1,2,3,3,U,2,2
Opovo,2012,2,2,1,3,3,1,2,2,U,1
Opovo,2013,1,2,1,3,3,1,3,2,U,1
Opovo,2014,2,2,1,3,3,1,3,2,U,2
Opovo,2015,2,2,1,3,3,1,3,2,U,1
Opovo,2016,1,2,1,3,3,1,3,2,U,1
Opovo,2017,2,2,1,3,3,1,3,2,U,2
Opovo,2018,1,2,2,3,2,1,3,2,U,2
Opovo,2019,1,2,2,3,2,1,3,U,U,1
Opovo,2020,1,2,2,3,2,1,3,U,U,2
Opovo,2021,2,2,2,3,2,1,3,U,U,3
Plandište,2012,1,1,1,1,2,1,3,1,3,2
Plandište,2013,2,2,1,1,2,1,3,2,3,1
Plandište,2014,2,2,1,1,2,1,3,2,3,3
Plandište,2015,2,1,1,1,2,1,3,2,3,3
Plandište,2016,2,1,1,1,2,1,3,2,3,1
Plandište,2017,2,1,1,1,2,1,3,2,3,1
Plandište,2018,1,1,1,1,2,1,3,2,3,2
Plandište,2019,1,1,1,1,2,1,3,U,3,2
Plandište,2020,2,1,1,1,2,1,3,U,3,2
Plandište,2021,1,1,1,1,2,1,3,U,3,1
NoviSad,2013,U,U,U,3,3,U,U,U,1,3
NoviSad,2014,U,U,U,3,3,U,U,U,1,3
NoviSad,2015,U,U,U,3,3,U,U,U,1,3
NoviSad,2016,U,U,U,3,3,U,U,U,1,3
NoviSad,2017,U,U,U,3,3,U,U,U,1,3
NoviSad,2018,U,U,U,3,3,U,U,U,1,3
NoviSad,2019,U,U,U,3,3,U,U,U,1,3
Bač,2012,2,1,1,1,2,3,1,1,1,1
Bač,2013,2,1,1,1,2,3,1,2,1,2
Bač,2014,2,1,1,1,2,3,1,2,1,1
Bač,2015,2,1,1,1,1,3,1,2,1,1
Bač,2016,2,1,1,1,1,3,2,2,1,2
Bač,2017,2,1,1,1,1,3,3,2,1,2
Bač,2018,2,1,1,1,1,3,3,3,1,2
Bač,2019,2,1,1,1,1,3,3,U,1,1
Bač,2020,2,1,1,1,1,3,3,U,1,2
Bač,2021,2,1,1,1,1,3,2,U,1,2
BačkaPalanka,2012,3,2,2,2,3,2,1,1,2,2
BačkaPalanka,2013,3,2,2,2,3,2,1,2,2,2
BačkaPalanka,2014,3,1,2,2,3,2,1,2,2,2
BačkaPalanka,2015,3,1,2,2,3,2,1,2,2,2
BačkaPalanka,2016,3,1,3,2,3,2,1,2,2,2
BačkaPalanka,2017,3,1,3,2,3,2,1,2,2,2
BačkaPalanka,2018,3,1,3,2,3,2,1,2,2,2
BačkaPalanka,2019,3,1,3,2,3,2,1,U,2,2
BačkaPalanka,2020,3,1,3,2,3,2,1,U,2,2
BačkaPalanka,2021,3,1,3,2,3,2,1,U,2,2
BačkiPetrovac,2012,3,1,2,1,2,2,1,1,1,2
BačkiPetrovac,2013,3,2,2,1,2,2,1,3,1,3
BačkiPetrovac,2014,3,1,3,1,2,2,1,3,1,2
BačkiPetrovac,2015,3,1,3,1,1,2,1,3,1,3
BačkiPetrovac,2016,3,1,3,1,1,1,2,3,2,3
BačkiPetrovac,2017,3,1,3,1,1,1,2,3,1,3
BačkiPetrovac,2018,3,1,3,1,1,1,2,3,1,3
BačkiPetrovac,2019,3,1,3,1,1,1,1,U,1,2
BačkiPetrovac,2020,3,1,3,1,1,1,1,U,1,3
BačkiPetrovac,2021,3,1,3,1,1,1,1,U,1,3
Beočin,2012,2,1,2,3,3,1,3,1,U,3
Beočin,2013,2,1,2,3,3,1,3,2,U,2
Beočin,2014,2,1,2,3,3,1,3,2,U,2
Beočin,2015,2,1,2,3,3,1,3,3,U,2
Beočin,2016,2,1,2,3,3,1,3,3,U,2
Beočin,2017,2,1,2,3,3,1,3,3,U,3
Beočin,2018,2,1,2,3,3,1,3,3,U,2
Beočin,2019,3,1,3,3,3,1,3,U,U,2
Beočin,2020,3,1,3,3,3,1,2,U,U,3
Beočin,2021,3,1,3,3,3,1,2,U,U,3
Bečej,2012,3,2,2,2,2,1,3,2,1,2
Bečej,2013,3,2,2,2,2,2,3,2,1,2
Bečej,2014,3,2,2,2,2,2,3,2,2,2
Bečej,2015,3,2,2,2,2,2,3,2,2,3
Bečej,2016,3,2,2,2,2,2,3,2,2,2
Bečej,2017,3,1,2,2,2,2,3,2,1,2
Bečej,2018,3,1,2,2,2,2,3,3,1,2
Bečej,2019,3,1,2,2,2,2,2,U,1,3
Bečej,2020,3,1,2,2,2,2,2,U,1,2
Bečej,2021,3,1,2,2,2,2,2,U,1,3
Vrbas,2012,2,3,3,2,3,2,2,1,1,1
Vrbas,2013,2,3,3,2,3,2,2,1,1,1
Vrbas,2014,2,3,3,2,3,2,2,1,1,2
Vrbas,2015,2,3,3,2,3,2,2,2,1,1
Vrbas,2016,2,3,3,2,3,2,2,2,1,1
Vrbas,2017,2,3,3,2,3,2,2,2,1,1
Vrbas,2018,2,3,3,2,3,2,2,2,1,1
Vrbas,2019,3,3,3,2,3,2,2,U,1,1
Vrbas,2020,3,3,3,2,2,2,2,U,1,1
Vrbas,2021,3,3,3,2,2,2,2,U,1,2
Žabalj,2012,2,1,2,3,3,2,2,1,2,2
Žabalj,2013,2,1,2,3,3,2,2,1,2,2
Žabalj,2014,2,1,2,3,3,2,2,1,2,2
Žabalj,2015,2,1,2,3,3,2,2,2,2,2
Žabalj,2016,2,1,2,3,3,2,2,2,2,2
Žabalj,2017,2,1,2,3,3,2,2,2,2,2
Žabalj,2018,2,1,2,3,3,2,2,2,2,2
Žabalj,2019,2,1,2,3,3,2,2,U,2,2
Žabalj,2020,3,1,2,3,3,2,2,U,2,2
Žabalj,2021,3,1,2,3,3,1,2,U,2,2
Srbobran,2012,2,1,2,2,2,1,2,1,2,2
Srbobran,2013,2,1,2,1,2,1,3,1,3,2
Srbobran,2014,2,1,2,1,2,2,3,2,3,3
Srbobran,2015,2,1,2,1,2,1,3,2,3,2
Srbobran,2016,2,1,2,1,2,2,3,2,3,3
Srbobran,2017,2,1,2,1,2,2,3,2,2,2
Srbobran,2018,2,1,2,1,2,2,3,2,2,2
Srbobran,2019,2,1,2,1,2,2,3,U,2,2
Srbobran,2020,2,1,2,1,2,2,2,U,2,2
Srbobran,2021,2,1,2,1,2,1,2,U,2,3
SremskiKarlovci,2012,3,U,3,3,1,1,2,2,U,3
SremskiKarlovci,2013,3,U,3,3,1,1,2,3,2,2
SremskiKarlovci,2014,3,U,3,3,1,1,2,3,2,2
SremskiKarlovci,2015,3,U,3,3,1,1,2,3,U,1
SremskiKarlovci,2016,3,U,3,3,1,1,3,3,U,2
SremskiKarlovci,2017,3,U,3,3,1,1,2,3,U,2
SremskiKarlovci,2018,3,U,3,3,1,1,2,3,U,2
SremskiKarlovci,2019,3,U,3,3,1,1,2,U,U,2
SremskiKarlovci,2020,3,U,3,3,1,1,2,U,U,2
SremskiKarlovci,2021,3,1,3,3,1,1,1,U,U,3
Temerin,2012,3,1,3,3,3,1,1,1,1,3
Temerin,2013,3,1,3,3,3,1,1,1,1,3
Temerin,2014,3,1,3,3,3,1,1,1,1,2
Temerin,2015,3,1,3,3,3,1,1,3,1,2
Temerin,2016,3,1,3,3,3,1,1,3,U,2
Temerin,2017,3,1,3,3,3,1,1,3,U,2
Temerin,2018,3,1,3,3,3,1,1,3,U,3
Temerin,2019,3,1,3,3,3,1,1,U,U,3
Temerin,2020,3,1,3,3,3,1,1,U,U,3
Temerin,2021,3,1,3,2,3,1,1,U,U,3
Titel,2012,1,1,2,3,2,1,2,1,U,2
Titel,2013,2,1,2,3,2,1,2,1,U,3
Titel,2014,2,1,2,3,2,1,2,2,U,2
Titel,2015,2,1,2,3,2,1,2,2,U,2
Titel,2016,2,1,2,3,2,1,2,2,U,2
Titel,2017,2,1,2,3,2,2,3,2,U,3
Titel,2018,2,1,2,3,2,2,3,2,U,2
Titel,2019,2,1,2,3,2,1,3,U,U,3
Titel,2020,2,1,2,3,2,1,3,U,U,3
Titel,2021,2,1,2,3,2,2,1,U,U,3
Kikinda,2012,2,3,2,1,3,3,3,1,2,1
Kikinda,2013,2,3,2,1,3,3,3,1,3,1
Kikinda,2014,2,3,2,1,3,3,3,1,3,1
Kikinda,2015,2,3,2,1,3,3,3,2,3,2
Kikinda,2016,2,3,2,1,3,3,3,2,3,1
Kikinda,2017,2,3,2,1,3,3,3,2,2,1
Kikinda,2018,2,3,2,1,2,3,3,2,2,2
Kikinda,2019,3,3,2,1,2,3,3,U,2,2
Kikinda,2020,3,3,2,1,2,3,3,U,2,2
Kikinda,2021,3,3,2,1,2,3,3,U,2,2
Ada,2012,3,2,2,3,2,2,3,2,U,3
Ada,2013,3,2,2,3,2,1,3,3,U,2
Ada,2014,3,1,2,3,2,1,3,3,U,2
Ada,2015,3,1,2,3,2,1,3,3,U,2
Ada,2016,3,1,2,3,2,1,3,3,U,2
Ada,2017,3,1,2,3,2,1,3,3,U,3
Ada,2018,3,1,2,3,2,1,3,3,U,3
Ada,2019,3,1,2,3,2,1,3,U,U,2
Ada,2020,3,1,2,3,2,1,3,U,U,2
Ada,2021,3,1,2,2,2,1,3,U,U,2
Kanjiža,2012,3,2,2,3,3,1,3,1,2,2
Kanjiža,2013,3,2,2,3,3,1,3,2,2,2
Kanjiža,2014,3,2,2,3,3,1,3,2,2,3
Kanjiža,2015,3,2,2,3,3,1,3,3,2,3
Kanjiža,2016,3,2,2,3,3,1,3,3,2,3
Kanjiža,2017,3,2,2,3,3,1,3,3,2,3
Kanjiža,2018,3,2,2,3,3,1,2,3,2,3
Kanjiža,2019,3,2,2,3,3,1,2,U,2,3
Kanjiža,2020,3,2,2,2,3,1,2,U,2,3
Kanjiža,2021,3,2,2,2,2,1,2,U,2,3
NoviKneževac,2012,1,3,1,3,1,2,3,1,U,1
NoviKneževac,2013,1,3,1,3,1,2,3,2,U,2
NoviKneževac,2014,1,3,1,3,1,2,3,2,U,2
NoviKneževac,2015,2,3,1,3,1,2,3,2,U,2
NoviKneževac,2016,2,3,1,3,1,2,3,2,U,1
NoviKneževac,2017,2,3,1,3,1,2,3,2,1,2
NoviKneževac,2018,2,3,1,3,1,2,3,2,1,1
NoviKneževac,2019,2,3,1,3,1,2,3,U,1,2
NoviKneževac,2020,2,3,1,3,1,1,3,U,1,2
NoviKneževac,2021,2,3,1,3,1,1,3,U,1,2
Senta,2012,3,3,2,3,1,1,3,3,1,2
Senta,2013,3,3,2,3,1,1,3,3,U,2
Senta,2014,3,3,2,3,1,1,3,3,U,2
Senta,2015,3,3,2,3,1,1,3,3,U,2
Senta,2016,3,3,2,3,1,2,2,3,U,2
Senta,2017,3,3,2,3,1,2,2,3,U,3
Senta,2018,3,3,2,3,1,2,2,3,U,2
Senta,2019,3,3,3,2,1,2,2,U,U,2
Senta,2020,3,3,3,2,1,2,2,U,U,2
Senta,2021,3,3,3,2,1,2,2,U,U,2
Čoka,2012,1,1,1,1,1,2,3,1,3,1
Čoka,2013,1,1,1,1,1,2,3,1,3,2
Čoka,2014,2,1,1,1,1,2,3,1,3,2
Čoka,2015,2,1,1,1,1,2,3,2,3,2
Čoka,2016,1,1,1,1,1,3,3,2,3,2
Čoka,2017,2,1,1,1,1,2,3,2,3,1
Čoka,2018,2,1,1,1,1,2,3,2,3,2
Čoka,2019,2,1,1,1,1,2,3,U,3,3
Čoka,2020,2,1,1,1,1,1,3,U,3,2
Čoka,2021,2,1,1,1,1,1,3,U,3,3
Subotica,2012,3,3,3,2,3,1,1,2,1,3
Subotica,2013,3,3,3,2,3,1,1,3,1,3
Subotica,2014,3,3,3,2,3,1,2,3,1,3
Subotica,2015,3,3,3,2,3,1,2,3,1,3
Subotica,2016,3,3,3,2,3,1,2,3,1,3
Subotica,2017,3,3,3,2,3,1,2,3,1,3
Subotica,2018,3,3,3,2,3,1,3,3,1,3
Subotica,2019,3,3,3,2,3,1,2,U,1,3
Subotica,2020,3,3,3,2,3,1,2,U,1,3
Subotica,2021,3,3,3,2,3,1,2,U,1,3
BačkaTopola,2012,2,2,2,1,2,2,2,2,1,2
